network_id,topology,n_nodes,n_edges,density,phi,computation_time,timestamp,tpm_rule,state
barabasi_albert_n5_m2_20251206_203209_908181,barabasi_albert,5,12,0.6,0.0,0.0694808959960937,2025-12-06T20:32:10.310331,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_905152,barabasi_albert,5,12,0.6,0.0,0.0751540660858154,2025-12-06T20:32:10.325994,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_905557,barabasi_albert,5,12,0.6,0.0,0.0765886306762695,2025-12-06T20:32:10.340136,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_903675,barabasi_albert,5,12,0.6,0.0,0.0819606781005859,2025-12-06T20:32:10.354365,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_906342,barabasi_albert,5,12,0.6,0.0,0.0815324783325195,2025-12-06T20:32:10.368485,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_904232,barabasi_albert,5,12,0.6,0.0,0.0820577144622802,2025-12-06T20:32:10.382312,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_905969,barabasi_albert,5,12,0.6,0.0,0.0863897800445556,2025-12-06T20:32:10.396103,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_904689,barabasi_albert,5,12,0.6,0.0,0.087254524230957,2025-12-06T20:32:10.409960,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_906744,barabasi_albert,5,12,0.6,0.0,0.0872654914855957,2025-12-06T20:32:10.423716,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_907778,barabasi_albert,5,12,0.6,0.0,0.0935208797454834,2025-12-06T20:32:10.437615,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_908594,barabasi_albert,5,12,0.6,0.0,0.065068244934082,2025-12-06T20:32:10.451637,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_908980,barabasi_albert,5,12,0.6,0.0,0.0673084259033203,2025-12-06T20:32:10.465541,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_909340,barabasi_albert,5,12,0.6,0.0,0.0638394355773925,2025-12-06T20:32:10.479600,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_909733,barabasi_albert,5,12,0.6,0.0,0.0652799606323242,2025-12-06T20:32:10.493529,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_910509,barabasi_albert,5,12,0.6,0.0,0.0641083717346191,2025-12-06T20:32:10.507398,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_910912,barabasi_albert,5,12,0.6,0.0,0.0645976066589355,2025-12-06T20:32:10.521263,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_910138,barabasi_albert,5,12,0.6,0.0,0.0660619735717773,2025-12-06T20:32:10.535052,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_911289,barabasi_albert,5,12,0.6,0.0,0.0619354248046875,2025-12-06T20:32:10.549085,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_911748,barabasi_albert,5,12,0.6,0.0,0.0618002414703369,2025-12-06T20:32:10.563063,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_912154,barabasi_albert,5,12,0.6,0.0,0.0623619556427001,2025-12-06T20:32:10.576925,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_912536,barabasi_albert,5,12,0.6,0.0,0.0640113353729248,2025-12-06T20:32:10.596112,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_912913,barabasi_albert,5,12,0.6,0.0,0.0658395290374755,2025-12-06T20:32:10.615299,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_913688,barabasi_albert,5,12,0.6,0.0,0.0633826255798339,2025-12-06T20:32:10.630250,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_913284,barabasi_albert,5,12,0.6,0.0,0.0654616355895996,2025-12-06T20:32:10.645317,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_914106,barabasi_albert,5,12,0.6,0.0,0.0646495819091796,2025-12-06T20:32:10.660178,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_914535,barabasi_albert,5,12,0.6,0.0,0.0636944770812988,2025-12-06T20:32:10.675148,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_916102,barabasi_albert,5,12,0.6,0.0,0.0610151290893554,2025-12-06T20:32:10.690808,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_915689,barabasi_albert,5,12,0.6,0.0,0.061664342880249,2025-12-06T20:32:10.706137,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_916459,barabasi_albert,5,12,0.6,0.0,0.0612688064575195,2025-12-06T20:32:10.721493,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_915286,barabasi_albert,5,12,0.6,0.0,0.0637941360473632,2025-12-06T20:32:10.736257,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_914912,barabasi_albert,5,12,0.6,0.0,0.0658512115478515,2025-12-06T20:32:10.751318,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_916951,barabasi_albert,5,12,0.6,0.0,0.0642755031585693,2025-12-06T20:32:10.766129,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_917321,barabasi_albert,5,12,0.6,0.0,0.0646140575408935,2025-12-06T20:32:10.780679,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_917779,barabasi_albert,5,12,0.6,0.0,0.0637955665588378,2025-12-06T20:32:10.795578,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_918167,barabasi_albert,5,12,0.6,0.0,0.0656068325042724,2025-12-06T20:32:10.810444,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_919358,barabasi_albert,5,12,0.6,0.0,0.0611846446990966,2025-12-06T20:32:10.825236,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_918551,barabasi_albert,5,12,0.6,0.0,0.0645232200622558,2025-12-06T20:32:10.839362,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_919748,barabasi_albert,5,12,0.6,0.0,0.061941385269165,2025-12-06T20:32:10.853362,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_920140,barabasi_albert,5,12,0.6,0.0,0.0615713596343994,2025-12-06T20:32:10.867300,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_918924,barabasi_albert,5,12,0.6,0.0,0.0641388893127441,2025-12-06T20:32:10.881200,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_920505,barabasi_albert,5,12,0.6,0.0,0.0642154216766357,2025-12-06T20:32:10.895046,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_920880,barabasi_albert,5,12,0.6,0.0,0.0650286674499511,2025-12-06T20:32:10.909091,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_921248,barabasi_albert,5,12,0.6,0.0,0.0656731128692627,2025-12-06T20:32:10.923552,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_922109,barabasi_albert,5,12,0.6,0.0,0.0632987022399902,2025-12-06T20:32:10.937506,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_922481,barabasi_albert,5,12,0.6,0.0,0.0647213459014892,2025-12-06T20:32:10.952260,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_921673,barabasi_albert,5,12,0.6,0.0,0.0698902606964111,2025-12-06T20:32:10.967170,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_923708,barabasi_albert,5,12,0.6,0.0,0.0628819465637207,2025-12-06T20:32:10.981958,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_922863,barabasi_albert,5,12,0.6,0.0,0.0640871524810791,2025-12-06T20:32:10.996491,and,[1 1 1 1 1]
barabasi_albert_n5_m2_20251206_203209_923236,barabasi_albert,5,12,0.6,0.0,0.0713710784912109,2025-12-06T20:32:11.011122,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_029099,barabasi_albert,5,12,0.6,0.0,0.1009051799774169,2025-12-06T20:32:11.588252,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_027765,barabasi_albert,5,12,0.6,0.0,0.1012427806854248,2025-12-06T20:32:11.604651,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_030990,barabasi_albert,5,12,0.6,0.0,0.1021337509155273,2025-12-06T20:32:11.628128,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_029899,barabasi_albert,5,12,0.6,0.0,0.1038753986358642,2025-12-06T20:32:11.642555,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_031381,barabasi_albert,5,12,0.6,0.0,0.1039707660675048,2025-12-06T20:32:11.657164,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_028645,barabasi_albert,5,12,0.6,0.0,0.1048982143402099,2025-12-06T20:32:11.671680,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_026608,barabasi_albert,5,12,0.6,0.0,0.1054668426513671,2025-12-06T20:32:11.685687,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_029481,barabasi_albert,5,12,0.6,0.0,0.1050052642822265,2025-12-06T20:32:11.700524,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_028194,barabasi_albert,5,12,0.6,0.0,0.106196641921997,2025-12-06T20:32:11.714481,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_030411,barabasi_albert,5,12,0.6,0.0,0.1064209938049316,2025-12-06T20:32:11.728350,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_027277,barabasi_albert,5,12,0.6,0.0,0.1078946590423584,2025-12-06T20:32:11.742272,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_031815,barabasi_albert,5,12,0.6,0.0,0.0964341163635253,2025-12-06T20:32:11.756122,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_032272,barabasi_albert,5,12,0.6,0.0,0.0966548919677734,2025-12-06T20:32:11.770104,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_032744,barabasi_albert,5,12,0.6,0.0,0.0972726345062255,2025-12-06T20:32:11.784181,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_033228,barabasi_albert,5,12,0.6,0.0,0.1001777648925781,2025-12-06T20:32:11.803679,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_033718,barabasi_albert,5,12,0.6,0.0,0.1001257896423339,2025-12-06T20:32:11.818550,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_035455,barabasi_albert,5,12,0.6,0.0,0.1002299785614013,2025-12-06T20:32:11.832570,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_034199,barabasi_albert,5,12,0.6,0.0,0.1005961894989013,2025-12-06T20:32:11.846481,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_034733,barabasi_albert,5,12,0.6,0.0,0.1005659103393554,2025-12-06T20:32:11.860473,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_036338,barabasi_albert,5,12,0.6,0.0,0.1013529300689697,2025-12-06T20:32:11.874386,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_035891,barabasi_albert,5,12,0.6,0.0,0.1029305458068847,2025-12-06T20:32:11.888340,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_036805,barabasi_albert,5,12,0.6,0.0,0.1026287078857421,2025-12-06T20:32:11.902508,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_037733,barabasi_albert,5,12,0.6,0.0,0.0977673530578613,2025-12-06T20:32:11.916462,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_038208,barabasi_albert,5,12,0.6,0.0,0.0969157218933105,2025-12-06T20:32:11.930286,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_037229,barabasi_albert,5,12,0.6,0.0,0.0998373031616211,2025-12-06T20:32:11.944143,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_038720,barabasi_albert,5,12,0.6,0.0,0.1015033721923828,2025-12-06T20:32:11.958123,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_039252,barabasi_albert,5,12,0.6,0.0,0.1019892692565918,2025-12-06T20:32:11.971967,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_040202,barabasi_albert,5,12,0.6,0.0,0.1016571521759033,2025-12-06T20:32:11.985752,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_039733,barabasi_albert,5,12,0.6,0.0,0.1016988754272461,2025-12-06T20:32:11.999524,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_040756,barabasi_albert,5,12,0.6,0.0,0.1019315719604492,2025-12-06T20:32:12.013481,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_041709,barabasi_albert,5,12,0.6,0.0,0.101785659790039,2025-12-06T20:32:12.027497,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_041227,barabasi_albert,5,12,0.6,0.0,0.1032783985137939,2025-12-06T20:32:12.041322,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_042265,barabasi_albert,5,12,0.6,0.0,0.103264570236206,2025-12-06T20:32:12.055106,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_042742,barabasi_albert,5,12,0.6,0.0,0.0958225727081298,2025-12-06T20:32:12.068974,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_043206,barabasi_albert,5,12,0.6,0.0,0.0962984561920166,2025-12-06T20:32:12.082809,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_043728,barabasi_albert,5,12,0.6,0.0,0.0969860553741455,2025-12-06T20:32:12.096736,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_044165,barabasi_albert,5,12,0.6,0.0,0.1001467704772949,2025-12-06T20:32:12.110597,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_044689,barabasi_albert,5,12,0.6,0.0,0.1003828048706054,2025-12-06T20:32:12.124513,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_046193,barabasi_albert,5,12,0.6,0.0,0.0998671054840087,2025-12-06T20:32:12.138285,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_045722,barabasi_albert,5,12,0.6,0.0,0.1004674434661865,2025-12-06T20:32:12.152081,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_045234,barabasi_albert,5,12,0.6,0.0,0.1005818843841552,2025-12-06T20:32:12.166015,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_046857,barabasi_albert,5,12,0.6,0.0,0.10042405128479,2025-12-06T20:32:12.179856,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_047279,barabasi_albert,5,12,0.6,0.0,0.1014604568481445,2025-12-06T20:32:12.193650,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_047711,barabasi_albert,5,12,0.6,0.0,0.1016383171081543,2025-12-06T20:32:12.207497,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_048117,barabasi_albert,5,12,0.6,0.0,0.0989718437194824,2025-12-06T20:32:12.221277,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_048472,barabasi_albert,5,12,0.6,0.0,0.0993919372558593,2025-12-06T20:32:12.235062,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_048866,barabasi_albert,5,12,0.6,0.0,0.1003825664520263,2025-12-06T20:32:12.248881,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_049647,barabasi_albert,5,12,0.6,0.0,0.0989511013031005,2025-12-06T20:32:12.262668,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_050050,barabasi_albert,5,12,0.6,0.0,0.0992176532745361,2025-12-06T20:32:12.276506,and,[1 1 1 1 1]
barabasi_albert_n5_m3_20251206_203211_049238,barabasi_albert,5,12,0.6,0.0,0.1030609607696533,2025-12-06T20:32:12.290914,and,[1 1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_306525,modular,4,3,0.25,0.0,0.0026402473449707,2025-12-06T20:32:12.360407,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_305663,modular,4,3,0.25,0.0,0.0029053688049316,2025-12-06T20:32:12.376509,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_306118,modular,4,3,0.25,0.0,0.0027298927307128,2025-12-06T20:32:12.390507,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_306932,modular,4,3,0.25,0.0,0.0025269985198974,2025-12-06T20:32:12.404540,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_305064,modular,4,3,0.25,0.0,0.0029737949371337,2025-12-06T20:32:12.418343,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_308131,modular,4,3,0.25,0.0,0.0028009414672851,2025-12-06T20:32:12.432194,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_309541,modular,4,3,0.25,0.0,0.0026040077209472,2025-12-06T20:32:12.446042,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_309961,modular,4,3,0.25,0.0,0.0005328655242919,2025-12-06T20:32:12.459888,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_308528,modular,4,3,0.25,0.0,0.0026900768280029,2025-12-06T20:32:12.473701,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_307716,modular,4,3,0.25,0.0,0.0025997161865234,2025-12-06T20:32:12.487537,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_308914,modular,4,3,0.25,0.0,0.0029563903808593,2025-12-06T20:32:12.501355,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_310307,modular,4,3,0.25,0.0,0.0006403923034667,2025-12-06T20:32:12.515248,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_311137,modular,4,3,0.25,0.0,0.000533103942871,2025-12-06T20:32:12.529071,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_307302,modular,4,3,0.25,0.0,0.003385305404663,2025-12-06T20:32:12.542967,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_311527,modular,4,3,0.25,0.0,0.0005598068237304,2025-12-06T20:32:12.556773,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_312686,modular,4,3,0.25,0.0,0.000345230102539,2025-12-06T20:32:12.570636,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_311905,modular,4,3,0.25,0.0,0.0004756450653076,2025-12-06T20:32:12.584495,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_312274,modular,4,3,0.25,0.0,0.0004715919494628,2025-12-06T20:32:12.598352,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_313104,modular,4,3,0.25,0.0,0.0005691051483154,2025-12-06T20:32:12.612223,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_310714,modular,4,3,0.25,0.0,0.0010313987731933,2025-12-06T20:32:12.626054,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_314218,modular,4,3,0.25,0.0,0.0004217624664306,2025-12-06T20:32:12.640142,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_315401,modular,4,3,0.25,0.0,0.0003883838653564,2025-12-06T20:32:12.654124,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_314634,modular,4,3,0.25,0.0,0.0004060268402099,2025-12-06T20:32:12.669644,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_313832,modular,4,3,0.25,0.0,0.0004899501800537,2025-12-06T20:32:12.683590,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_315790,modular,4,3,0.25,0.0,0.0003442764282226,2025-12-06T20:32:12.697419,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_316577,modular,4,3,0.25,0.0,0.0003144741058349,2025-12-06T20:32:12.711325,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_316173,modular,4,3,0.25,0.0,0.0003507137298583,2025-12-06T20:32:12.725138,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_315053,modular,4,3,0.25,0.0,0.0005559921264648,2025-12-06T20:32:12.738954,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_313458,modular,4,3,0.25,0.0,0.0008013248443603,2025-12-06T20:32:12.752747,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_318126,modular,4,3,0.25,0.0,0.0003468990325927,2025-12-06T20:32:12.766542,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_317307,modular,4,3,0.25,0.0,0.0003948211669921,2025-12-06T20:32:12.780330,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_316958,modular,4,3,0.25,0.0,0.0004565715789794,2025-12-06T20:32:12.794400,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_317711,modular,4,3,0.25,0.0,0.0003948211669921,2025-12-06T20:32:12.808262,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_318883,modular,4,3,0.25,0.0,0.0003666877746582,2025-12-06T20:32:12.822087,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_318495,modular,4,3,0.25,0.0,0.0003919601440429,2025-12-06T20:32:12.835936,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_319244,modular,4,3,0.25,0.0,0.0004205703735351,2025-12-06T20:32:12.849930,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_320072,modular,4,3,0.25,0.0,0.0003690719604492,2025-12-06T20:32:12.863739,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_320416,modular,4,3,0.25,0.0,0.0004262924194335,2025-12-06T20:32:12.877729,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_319654,modular,4,3,0.25,0.0,0.0005528926849365,2025-12-06T20:32:12.891809,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_321177,modular,4,3,0.25,0.0,0.0003678798675537,2025-12-06T20:32:12.906005,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_321581,modular,4,3,0.25,0.0,0.0003609657287597,2025-12-06T20:32:12.919941,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_322694,modular,4,3,0.25,0.0,0.0003533363342285,2025-12-06T20:32:12.933789,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_322298,modular,4,3,0.25,0.0,0.0003786087036132,2025-12-06T20:32:12.947659,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_320789,modular,4,3,0.25,0.0,0.0004858970642089,2025-12-06T20:32:12.961564,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_323208,modular,4,3,0.25,0.0,0.0003910064697265,2025-12-06T20:32:12.975455,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_321968,modular,4,3,0.25,0.0,0.0004255771636962,2025-12-06T20:32:12.989317,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_323633,modular,4,3,0.25,0.0,0.0003600120544433,2025-12-06T20:32:13.005247,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_324038,modular,4,3,0.25,0.0,0.0003862380981445,2025-12-06T20:32:13.026810,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_324746,modular,4,3,0.25,0.0,0.0003333091735839,2025-12-06T20:32:13.041297,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.6_p_out0.1_20251206_203212_324362,modular,4,3,0.25,0.0,0.0004534721374511,2025-12-06T20:32:13.055278,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_070235,modular,4,4,0.3333333333333333,0.0,0.0027971267700195,2025-12-06T20:32:13.125020,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_073887,modular,4,4,0.3333333333333333,0.0,0.0004529953002929,2025-12-06T20:32:13.141204,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_070677,modular,4,4,0.3333333333333333,0.0,0.0032422542572021,2025-12-06T20:32:13.155400,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_072281,modular,4,4,0.3333333333333333,0.0,0.0029504299163818,2025-12-06T20:32:13.174997,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_073121,modular,4,4,0.3333333333333333,0.0,0.0026614665985107,2025-12-06T20:32:13.189303,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_069249,modular,4,4,0.3333333333333333,0.0,0.0035891532897949,2025-12-06T20:32:13.203247,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_069808,modular,4,4,0.3333333333333333,0.0,0.0035083293914794,2025-12-06T20:32:13.217341,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_074257,modular,4,4,0.3333333333333333,0.0,0.0003581047058105,2025-12-06T20:32:13.231352,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_071503,modular,4,4,0.3333333333333333,0.0,0.0034470558166503,2025-12-06T20:32:13.245404,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_072701,modular,4,4,0.3333333333333333,0.0,0.0031611919403076,2025-12-06T20:32:13.259383,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_071905,modular,4,4,0.3333333333333333,0.0,0.0033276081085205,2025-12-06T20:32:13.273320,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_071113,modular,4,4,0.3333333333333333,0.0,0.003659963607788,2025-12-06T20:32:13.287282,and,[1 1 1 1]
modular_n5_n_modules2_p_in0.8_p_out0.1_20251206_203213_074673,modular,4,4,0.3333333333333333,0.0,0.0004849433898925,2025-12-06T20:32:13.301238,and,[1 1 1 1]
